MolecularWeight,LogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,AromaticRings,Toxicity
290.06249770462273,2.765231308209097,112.15789595635391,1,1,4,0,1
350.5243699718183,1.679979873119102,53.62151652764035,1,6,3,1,1
354.6980593764742,2.0925173345109203,90.45785359582942,1,2,7,0,1
304.9934528520756,5.010178135447806,76.24476714850508,1,7,1,0,1
412.2849932347499,4.510691577685522,105.40646311654741,1,5,8,0,1
243.23795706174056,0.5506281446086034,76.54327302343407,1,3,3,3,1
335.76205149787063,3.7445986268187617,68.45171334769756,1,3,5,5,1
362.02956317118986,3.717094831737388,96.2272555568297,1,4,5,1,1
401.4438834058749,0.7776050668710726,106.285075015737,4,4,1,1,1
421.161487808889,3.728166465632291,59.94964415459595,0,3,5,1,1
237.53579081621308,4.806897877618829,78.16772985942872,3,5,3,4,1
196.58858292643777,0.8161827906333792,48.246780990750416,1,3,4,3,1
477.7676821898509,1.1237457684786045,5.0581694752118125,2,6,6,1,1
383.23140119795914,4.0264922002652535,86.01378894241186,2,5,5,3,1
275.15134634434463,2.907242966238472,98.26716068763896,1,4,2,3,1
505.1151975522523,3.327214412859285,87.86200427260177,1,2,3,1,1
361.56746342928585,3.010883824600745,21.513148467368985,3,5,3,1,1
467.9297184063827,3.086043881392216,69.47451709770576,1,5,6,0,1
356.7518481410109,0.5102918075333756,13.449567198467562,1,6,6,5,1
556.0747924881987,4.070976559932173,121.09103322962554,1,3,3,1,1
525.5340842443204,4.25438498864166,47.41836253645742,0,8,3,6,1
325.10358515209265,2.1559138838979583,117.6621082837969,0,6,4,1,1
447.1570950954355,2.4347845752792066,108.37608931052436,1,5,2,1,1
414.5375949585148,0.20333874616641667,52.98228942391815,2,4,4,0,1
486.8631557532349,3.2713821340267524,46.01645146196765,1,4,6,1,1
253.50765394198956,3.358086162571216,90.51110649159014,2,9,6,0,1
418.6051459998439,2.4067134745010335,54.670278884507866,1,5,7,2,1
455.84244868495875,4.1865300398057546,83.07453926474622,0,8,6,4,1
174.12605135768857,1.9988841535300892,65.51517227579245,1,3,2,1,1
231.6741487334225,3.3469088888404004,26.565247566030997,3,5,6,0,1
146.07678222398994,0.9705034919618267,13.085959426266228,2,2,5,1,1
323.0593165555442,2.464671773688643,86.80052745483792,1,5,3,3,1
421.7542255795962,2.2384686131457463,63.15326761008124,2,3,6,0,1
500.23570520960277,2.8379618830614124,63.40730549257603,0,5,5,1,1
357.40947804197754,1.9457096067499622,100.87591517281356,1,4,10,2,1
512.8615545571292,2.3027911064924984,115.20326829897334,0,4,6,1,1
211.98985417851085,3.7390707571622595,71.82365835914572,1,6,5,1,1
179.66175606448454,1.844853644142674,69.78203879270416,1,2,3,0,1
344.4452301103381,0.09013434889198102,95.00429099341652,2,3,4,1,1
388.40654489393074,5.124375856308131,39.29193290901274,0,5,4,1,1
346.7305251905907,4.572181118035729,86.69459164243091,2,7,1,0,1
143.25578999601234,0.5616059573415719,96.55657915466462,0,3,7,1,0
341.08799604872115,3.5345617078677916,100.40690625252887,2,1,4,0,1
219.55304994951467,1.7455378441729854,21.89741892492605,1,3,5,0,1
416.9672548830039,2.8952308229965893,57.15934190573178,1,5,5,1,1
386.65982460968485,2.9413361935202404,53.652102415296,1,4,2,2,1
256.0120213672645,2.148388299525517,82.99660863227639,1,5,3,0,1
298.61330826633065,1.3243515016204053,94.42233739303951,0,2,2,3,1
244.07864781110484,1.464188421525611,124.90131222337945,1,2,10,3,1
343.7320902726828,1.1257121267781363,65.15103558895781,2,5,5,1,1
445.51423205012384,1.252266687654333,65.07282505072358,0,4,1,0,1
251.42739536644564,2.399232564925967,114.49016056636242,1,3,2,1,1
400.40465155178447,1.4263600163338723,88.89730815590916,1,10,10,3,1
296.9742381627559,3.52307809856893,118.02954533563921,1,5,7,0,1
270.7127167737656,4.730869233003891,88.66184009029509,0,4,3,1,1
339.29696400454424,1.6299201379449355,45.286501438601874,0,4,6,2,1
246.4757677580626,2.8591067508030656,40.0061493566658,0,6,1,1,1
294.6350694652818,3.2495276654544005,33.45463252823213,2,4,5,2,1
230.21221074111514,3.2080034063789116,99.86155504275419,0,1,3,1,1
546.472513291639,2.613932901874131,115.65790469261024,3,2,8,2,1
353.52635519717285,3.6140236275395834,135.48086424159143,3,3,7,1,1
280.02744920074144,3.223373429020986,105.2931599696972,1,7,5,3,1
371.3979910734222,0.6435063665090532,114.88515732604958,1,4,5,0,1
338.76719503091704,3.8037340965839097,62.59951002038946,2,3,4,0,1
327.9030400466777,3.830936255900113,45.307525497684296,2,9,8,2,1
411.4166700043425,1.3550708437321277,105.5023799725266,3,5,5,2,1
425.7507710047305,2.556906753171403,92.53042256718201,3,3,2,2,1
296.9498852389473,3.5249934892166044,83.22333123022678,2,3,4,2,1
292.418175935532,2.1860292706309576,91.6211444189897,3,3,6,2,1
322.4948302848356,4.109467071649018,89.69556447374617,0,5,4,3,1
119.80788352644151,6.045808741929041,118.51450579560684,1,3,5,3,1
198.48089378014478,1.3210209510475264,118.84956754450867,0,5,4,1,1
486.68742674445247,0.4284330952693378,96.32661057021042,1,5,5,0,1
514.4967713501284,2.9557278934073135,105.37408617688784,1,2,6,0,1
325.09639604436217,3.582343757689215,95.42187657274327,2,2,6,1,1
407.6556963055766,2.1537004392328467,66.16490803896143,0,2,2,1,1
381.1250154543536,4.679890994981552,102.6969402473942,2,1,2,1,1
657.8880808455237,0.49209130041512683,38.16514793422215,1,4,4,0,1
461.9574911434577,3.539377934547417,111.6167465688765,2,1,1,1,1
337.20824085192334,1.59120876886166,44.16431180701895,0,4,3,0,1
254.44595593995743,5.079066859310945,88.57409860384199,0,8,9,2,1
189.35536797424274,5.488773029752178,54.645381247215234,0,3,4,0,1
370.3463635867223,1.3500151183249782,96.6016694922328,1,3,7,3,1
274.3649254715697,1.6756642961371297,78.98224322216274,1,3,3,0,1
207.77462904023258,3.789381830469703,32.15732125510003,2,5,8,2,1
285.34271157574733,1.919304025315728,92.62098893055436,1,3,5,1,1
241.8451996385605,2.431883173101643,62.66237669501868,1,4,5,0,1
518.7141635072564,2.5380826308136153,106.43440162440108,3,8,6,2,1
438.16397569494507,-0.3795097342964846,80.03977066203221,2,5,6,0,1
349.20273586833827,2.479243380858644,91.86262956164114,1,5,7,1,1
497.99441388900254,1.4654083389037393,51.27293134954364,1,1,6,1,1
357.7368307647618,1.760315766400342,62.320033057179145,2,5,3,1,1
263.87157986717364,4.6654480052032214,66.24084091696747,0,7,9,0,1
502.3124077269657,0.6152396585811155,105.70107440727668,2,7,2,2,1
403.8910043684659,3.719807780121966,130.32131263416468,1,2,3,3,1
246.27538456735437,2.081555604502287,55.84484744771371,2,3,2,1,1
330.9661321916392,2.0803597472562485,112.3054443397304,2,2,4,1,1
262.4381746615243,3.685557844077567,14.909677468228935,1,3,6,2,1
211.7200269035664,3.0100769418533355,44.17431796723132,2,7,2,2,1
442.61775475316415,3.3559194958292964,51.23664631439675,0,3,6,2,1
540.9416640470131,3.952276990799292,39.42473931677833,2,4,6,1,1
210.14324261808588,2.003037425225016,32.4923483063726,0,4,5,1,1
406.2969236690571,1.5816448982383746,92.38996736413392,1,7,5,6,1
284.9357430878173,0.8722742101633028,73.57796906816415,2,1,4,2,1
301.2874616235304,1.2618842050315673,91.3821619281533,4,4,2,1,1
290.7606075761131,6.923641637963088,100.71418058364539,1,4,6,4,1
263.6009230320184,4.36701937110518,87.968509795176,0,5,4,1,1
354.8521627944827,0.47338845068796775,99.73289528451122,0,1,8,2,1
266.9049883588962,0.5163130648846448,77.91403141273192,2,1,3,1,1
377.0456825779839,3.2227990925777372,44.39019835082766,3,2,3,1,1
344.9761890550863,3.3208971960669507,111.73442542462388,1,1,5,2,1
326.10519531335905,3.3233257529760465,62.32663601656619,0,4,4,0,1
259.2436337958402,2.1175663096694533,51.93211103712723,1,2,3,2,1
292.32286694316673,2.3118186099956497,74.66246372586805,0,1,4,4,1
425.5391225825756,2.991819286239036,52.615672421104605,2,3,4,1,1
400.09171876243806,2.6288395094399957,67.47708854031703,1,2,7,0,1
252.24447552014487,-0.8289505591213029,90.321617646904,1,2,5,1,1
359.9332305429226,2.1553005541372094,90.4502521773838,2,4,3,1,1
425.1387123371789,1.2228903486095297,53.06509800723112,1,5,6,1,1
183.05947188786283,2.762817128362768,65.36883881153766,3,1,4,4,1
404.3360192379935,6.977888503905115,112.22999014310732,2,1,5,0,1
283.7376241054153,3.0512224982114566,94.89200353201824,1,4,1,1,1
407.05986685931595,2.029705470741403,142.25195118045625,3,5,2,6,1
273.6740843457483,3.8827022529658786,115.40384521224583,0,4,4,1,1
169.5117899335481,3.224031830813819,114.32879205679816,2,2,5,0,1
187.24575621168373,3.130141735677762,38.363943486325944,2,3,7,1,1
354.8084946661382,3.410275889823507,102.91581054900269,0,7,3,3,1
375.97225017214816,5.584815347244312,78.40679594909268,0,2,9,1,1
259.56833748955916,0.8036673470111264,63.47054589385252,2,6,2,3,1
413.8592458777374,3.210448115217182,85.04046021597586,3,9,3,3,1
183.847993773104,1.1104283050276924,108.3563460383445,2,4,6,1,1
343.39202013526835,3.333268969513372,95.02494773012634,2,4,5,1,1
228.89838002375433,1.1219702327708585,53.645785959738205,0,2,7,2,1
284.81638921978407,1.8739497795923734,102.2737674077786,1,3,2,2,1
354.7398671316414,2.0573651286431405,60.872373737721084,1,4,7,4,1
263.9586634716048,3.9637250790170633,86.50049356892859,0,3,7,2,1
311.5444455770175,3.8776816659136206,70.89949797568597,1,2,2,2,1
450.62928092144404,0.6314239353304232,73.43401244793122,0,1,5,2,1
292.31081304768514,2.582401166499773,102.98728925121529,2,4,4,3,1
433.5692112065142,1.435630217876241,48.79418840552306,2,3,5,1,1
237.02931453423818,0.6122426339869982,138.35585222830798,2,4,5,3,1
402.9804177915283,2.1744744243634444,25.367417921165107,0,4,4,3,1
494.15686206579005,2.0372758173162704,62.06996950235428,2,4,6,1,1
102.83554998727107,6.140074729518283,91.10635669825223,1,4,5,1,1
270.31047445295235,3.1494397380410444,97.5294249930593,0,4,5,2,1
407.707212718054,0.43357374886864397,76.98572838284885,1,5,3,1,1
329.6954613957007,1.6528389937435866,78.27827890995373,0,1,2,3,1
387.1145873371309,4.032074943144098,92.31650255982849,4,6,5,1,1
289.60148132841795,5.632664159304888,73.06791567626959,3,2,4,1,1
358.65897874729,0.12102503164306277,121.79543773804718,5,2,2,5,1
334.432276460792,-0.31988657770856754,105.18047342694807,0,5,6,4,1
466.77820616598075,5.306447763057673,106.18473053016903,2,4,4,1,1
375.4420843301213,3.084421266056356,51.01529829888749,2,6,4,3,1
383.7602662075202,1.1975609021854503,77.61834726782891,0,7,5,2,1
308.8123033877533,3.3019436291836533,70.98602153837889,2,3,3,0,1
301.23937759275066,-1.4536216085253164,49.83195872931603,2,0,6,1,1
306.7441812180379,2.5050632598957416,90.80492551837301,0,5,4,1,1
389.4452142378297,2.9917317592646278,63.87062726660551,2,10,4,0,1
307.90155191797373,3.8864052093067447,99.66211489550712,0,9,4,1,1
378.9774856896413,0.9791560715611936,47.89425311317005,3,5,4,1,1
557.5400798645439,2.6285307421050383,131.57121838525464,2,5,3,2,1
437.1124703431692,1.111863060910619,53.11002024223815,1,3,5,1,1
317.39764678321586,2.8830756335114756,86.57907011601309,3,2,5,3,1
470.1213922163945,1.1569805164554638,103.75577931164203,2,5,8,1,1
309.19246269784486,1.8878487412596692,62.88078709399662,1,4,7,1,1
146.1875464822146,1.0062769078146565,105.57405930298852,1,4,5,3,0
249.1913689082596,3.4767043627354854,43.12449206598751,1,3,1,1,1
162.92080789741442,3.787676674984998,123.56353097547681,1,2,5,1,1
314.8486515958691,2.148069145063879,80.42447794897275,3,3,5,2,1
351.84183791895515,2.5573569924400426,62.10765776093361,2,6,7,1,1
517.6437312275283,0.3271128780496837,71.02454682717696,2,8,3,0,1
382.6927373764163,2.0504850279898195,104.26757808178158,2,2,6,2,1
328.08994711911356,2.424693074437383,62.466341244486856,0,2,6,1,1
432.9405581183489,6.431189636544962,57.51926931731667,1,2,3,1,1
128.8864690992115,0.8320494613387546,73.35390207248786,0,4,5,1,0
373.5614558108566,4.6962658581286565,44.691136616900955,2,3,7,4,1
427.0865193886967,3.995288160198712,134.61631723825445,2,4,4,2,1
202.14137542201584,2.9209546067352044,63.008162263558305,3,5,3,0,1
464.3754043206929,5.1379307262927,104.94850358541211,0,6,5,0,1
383.8496407494414,3.058158208910294,86.28410250943318,3,5,4,1,1
308.47120860991987,3.083738793501893,50.46397848554096,1,5,3,3,1
413.2781866106285,2.420319020473682,79.82135872361812,0,5,5,1,1
577.0692857804396,4.335353323627942,103.52008337932244,1,4,5,1,1
368.1866255058495,4.144703850716326,74.3521599474108,1,3,7,0,1
374.8220586300336,1.5614840687556812,115.79338837553084,0,4,3,0,1
304.0639100459756,0.5211292081018488,110.64546178345591,1,7,4,3,1
265.01556305352085,2.1955290439065145,107.56744563974988,4,3,6,0,1
433.03358165442455,1.2999421534035305,66.2102968318101,1,5,8,0,1
264.3916174091133,2.4047131380769673,47.60472656655539,1,4,5,1,1
357.15662372193924,4.356157202026209,61.59237183911617,2,4,7,0,1
302.23425532348836,1.814047517369815,85.88722822000162,1,2,3,2,1
397.8979825746392,2.4357649280326377,96.37360140597067,0,4,6,3,1
383.3662105286948,2.5870341022125927,14.852857857186578,1,6,8,2,1
453.7539944257899,3.772646323307927,79.75660395164749,0,3,6,2,1
298.9983601145253,-0.870334000976908,84.74267675969553,1,4,4,2,1
323.01250647066286,1.5899495578520548,71.67367231053345,1,7,5,1,1
252.12362842176927,2.816925538419209,118.73821517047637,2,4,5,0,1
305.57067399238883,4.300118434640292,92.65340222752613,1,4,1,1,1
387.7300493044852,1.7621463287406922,119.30575724242692,1,4,3,1,1
425.6988616645352,-0.3148290590628111,73.52118438949303,2,6,6,0,1
257.78346758223745,3.4295671689492044,108.12432477520775,2,5,2,2,1
436.960592010566,1.546956416761556,129.0519918358256,2,2,2,2,1
485.56378588049506,0.7155000113644581,119.35080347817984,2,1,6,3,1
391.3434903223701,1.563481915430164,47.235752197138005,0,5,3,3,1
537.6795812558066,2.2232119635162255,72.38971767372857,2,3,3,1,1
272.6210800896427,1.5928830031926808,69.64505883650611,1,3,3,0,1
225.53452966885828,-0.8083490856486035,94.67763605228983,2,6,5,0,1
172.12797510957213,3.8455992953306986,100.590606650436,3,3,4,1,1
499.6044311489183,4.412312561918084,54.83321977922791,1,2,3,1,1
415.43656563540577,3.4772829870092585,82.03515541750814,2,3,10,5,1
344.4415329089545,0.793471494362775,19.402180035315908,0,2,6,1,1
377.996862631982,2.197762699078723,123.25835017405669,0,7,3,2,1
237.45109527016234,2.4902180271558128,64.62877277969919,4,3,3,0,1
594.5751979616826,3.3981915843428654,81.67591819533492,1,5,3,1,1
362.92211819752276,3.5025107330771212,70.71050858035817,1,5,8,1,1
360.9394794604893,1.3987393018322565,114.38082725040245,0,4,5,3,1
422.57666238986917,2.6229933346203405,-5.125193241921366,3,3,1,2,1
398.10092317367133,3.1859206069228616,79.50168973022274,2,2,7,2,1
372.38840242791315,4.68373348322015,76.82543727506906,2,3,1,4,1
270.9525544554688,3.556759809737085,66.39090837224951,1,3,4,2,1
397.14683571359956,3.6835850310632785,131.78679636906898,2,5,3,0,1
538.2024496475034,2.6257399418940413,53.38011623432686,0,7,2,1,1
484.5420046154978,4.615688717805256,103.15388531706984,2,7,5,1,1
509.3186626639397,3.114644193939246,90.68758366118252,2,7,4,2,1
298.8784323568815,1.2083681347396444,117.84557757606548,2,5,5,3,1
251.03951797414192,4.605054955187786,59.98432745667483,2,4,2,4,1
337.4213079900352,3.5468549088085415,58.01093302628723,2,6,4,3,1
355.57249122886947,1.8354339683072767,112.88209722432195,2,2,3,4,1
459.41915184709484,1.780760548901135,92.75963924990332,0,4,6,2,1
180.75353702851805,2.9448633177111425,33.65187959969724,1,4,4,3,1
502.95503194606135,3.194777192901377,63.820849566101884,1,3,2,0,1
334.19921014210104,2.79593839844681,91.59147961544183,3,2,7,1,1
307.311893005258,2.9669630101643274,105.13292664639768,1,3,4,1,1
248.78956247398327,5.049936061864571,59.62308040421135,5,7,8,2,1
184.51433281342307,4.107314728352328,-7.427679694508228,3,1,6,2,1
432.31705839619144,2.7859533868975364,95.696695572111,3,0,6,2,1
357.3317967188404,3.911965871151225,43.390379301680724,2,5,4,1,1
221.0039100258946,0.9512141447086906,19.479836056327656,1,4,5,2,1
220.4921227936384,3.0968905749202134,-4.969777749524226,3,6,5,1,1
316.42153007098716,5.213959524599665,104.41942580593224,2,2,5,0,1
516.9021525289393,2.172931156911439,83.85852351214899,0,3,4,0,1
324.0408648636395,1.2285491070713728,73.23030857863245,3,4,4,1,1
199.6857046881894,1.5218666671104089,121.67073088888284,1,1,2,2,1
325.42569359140555,0.8655504439864175,99.11974049069218,1,1,3,3,1
322.72764302523296,1.3228571378084448,128.4890012816575,2,4,3,1,1
80.31133570584285,1.9442378521149566,38.21793583499011,1,3,5,0,0
344.57051334821875,0.3916494712320371,78.96348128138109,0,5,6,3,1
326.9065469791322,2.5234275009244045,31.49859875155957,3,4,4,0,1
419.6206364813418,3.8534157606799706,73.11853004433598,3,7,2,1,1
534.8956094945345,1.1383657297796195,72.54152438699968,3,3,7,0,1
462.65650295477576,4.7789258854626535,98.79840911789212,1,1,5,2,1
323.11113094451696,3.266188132791392,81.36691643425695,2,6,7,3,1
239.34740912583297,4.0458708784360855,98.70221414839747,0,1,4,3,1
607.335980324986,1.5132481692217943,101.10320399416682,1,2,2,3,1
355.9218434014488,3.7817878405999235,144.64786032149425,1,1,1,2,1
351.3929291912946,0.8620991494070305,70.54110034141627,1,4,4,1,1
347.5874912889997,3.835371251254763,51.76931898000863,1,2,9,0,1
369.8084760767855,2.7577590096902966,87.38250845949227,0,5,5,2,1
335.56395880760573,3.3298768299771755,55.931599185813695,4,3,4,0,1
292.63379931197636,0.7366080915627227,124.45882305309607,3,4,2,2,1
295.31410587596076,1.157395236585093,71.50345883164303,3,6,8,2,1
346.7246729784002,3.3958423273800773,63.032708963780294,5,3,2,1,1
295.6575228866235,1.077477993663699,65.86052836546646,3,2,5,3,1
278.7154217322836,3.1948094381486847,101.55252270414923,3,3,4,0,1
360.64302276918966,0.4492932903096314,75.26759050305544,2,4,5,0,1
324.5022782579145,3.7722613190000023,60.74999539608853,1,3,6,0,1
500.3992988582688,0.6512150278472364,129.96055752870592,1,4,3,0,1
84.90301916069882,3.328449906519285,54.3149047801475,2,4,5,2,1
459.15068519224616,3.4384464004690014,81.0669822209898,0,3,4,0,1
474.60851924976294,1.4548422723556376,99.56918454830691,2,2,3,0,1
142.66097675918505,3.3730398506270904,31.059946687487802,4,5,7,3,1
315.7312405919651,2.8906633950003338,94.40781504217775,2,6,6,1,1
312.85591340042083,1.6917372157108925,48.34676973558652,3,5,6,4,1
209.24883052821787,0.987167973885688,104.68348342502007,0,4,3,1,1
272.21833124091245,-0.4439385375088687,51.12046964243071,0,2,4,1,1
238.94241545341714,3.0244750709495403,100.78307095546582,2,4,5,0,1
525.2270443423622,0.1527958429569174,113.17499198884138,3,5,4,3,1
443.5678393147461,2.643016299161962,105.84309576898414,2,1,1,0,1
477.15550949941587,2.1048276758766264,87.53949944714307,0,5,7,5,1
422.1672064043235,3.518714163157293,73.06097171210902,1,1,6,0,1
237.09482287827709,2.0469317507652036,62.70741270995468,1,1,4,0,1
297.5479733720226,2.0058283204793628,124.13104072451313,2,3,4,1,1
398.9374561227918,3.5978060564324434,59.01514339497071,1,4,2,2,1
227.78721911080547,3.0025870436261766,48.888017792900115,1,6,4,4,1
421.2998430172388,2.9742339357741674,99.96106805098489,2,1,8,1,1
325.9674601841865,3.2039013847127893,56.115895904405136,2,3,7,3,1
312.5179192450403,0.19664181518934143,51.498095076016185,1,3,6,3,1
421.0959968203491,3.635183019980473,36.69187213490705,0,5,4,1,1
394.426331148604,3.4187031910204038,65.51270481618447,1,8,5,0,1
313.903383418092,0.9749753071352543,77.5185492831052,2,1,4,1,1
465.9329803364248,2.133879289488698,87.29275182982096,2,4,3,2,1
241.89366724001027,2.441039068558553,108.5391873289845,1,1,5,0,1
411.5935606944264,2.298254823397401,95.80693770997381,0,2,3,0,1
409.3101257968384,3.000789949852802,74.2738334134046,3,1,2,0,1
319.045356068601,4.647050172746775,74.0541297086084,4,3,4,0,1
382.6133022242118,4.122650091509243,95.30472406745551,0,3,2,3,1
224.8886423614697,0.5316712098528906,118.17710488785708,2,6,4,0,1
442.4027019206901,3.433104985459073,83.789425984496,6,2,7,0,1
331.50978635570107,4.493399979303114,65.92607437368773,1,4,7,3,1
297.7276979480961,3.080212781033804,50.214019967433636,3,5,4,0,1
454.90092258368895,4.136470637778951,36.64384206763324,1,5,2,0,1
279.5656309457241,5.518405668551148,99.98809016130569,0,7,8,1,1
209.15387036364405,4.035564319160472,97.33935570918672,1,7,3,2,1
194.33708264760963,2.8739628934625934,97.32090575319984,2,7,7,0,1
410.60099513456396,4.06763271112713,76.14021660943833,1,4,3,1,1
221.9570647503717,2.7173317496453366,122.20804237675253,2,0,5,1,1
525.4794181984364,2.5358545649274333,65.47644516245546,1,1,2,0,1
141.8070592116278,1.9728786464294013,108.65807711621616,3,3,6,2,1
519.6456368290038,4.8451200382481625,78.8377131503137,2,2,5,1,1
371.1017467202618,1.272357001086998,61.74947705961988,2,4,3,0,1
340.32868881296076,4.798551587017174,97.77590921953285,3,7,4,1,1
295.508091319105,3.249796185610557,92.28908356051981,0,7,4,3,1
389.9136114352071,0.4010407377970875,90.70918277800779,2,7,3,3,1
346.23652975751514,3.051473939487132,82.43835266168597,2,2,3,2,1
460.33018820165216,-0.6500397614774363,78.86320754849507,2,5,6,2,1
361.422764866204,3.4382620252465537,151.65115978611317,5,9,0,0,1
365.0301761461878,3.8278472244834862,115.52769935588519,2,1,6,0,1
313.63877877861444,1.6114660665219196,101.68480684956536,0,1,7,0,1
344.30543762789324,2.6853215439333735,83.35397474610164,2,1,6,4,1
380.7801768892059,5.43123615062543,110.21471601790007,4,2,6,0,1
178.98316073433745,1.741379943607095,95.53984329174355,0,1,3,4,1
215.1814577894287,0.9116386194150992,80.78614258322106,1,6,4,2,1
424.3264094022715,4.722495103693898,70.89307024202255,3,2,3,0,1
367.08654381279416,5.443880785796193,77.57247987011935,1,6,3,2,1
331.60166636473207,2.505543507771771,-15.11277207634167,0,9,7,4,1
351.8433933065393,4.017194553112534,86.31802517892925,1,4,2,1,1
384.7581705361671,4.5122138732963215,65.34571759668921,1,1,1,1,1
296.02403196906386,1.386273651192424,127.78009994848652,2,4,1,0,1
272.16952745976874,1.7720412469481976,80.58032212435263,0,2,3,3,1
369.5845255097681,4.346311769732102,44.33109741395114,1,7,1,1,1
252.1627222384968,5.027521418062764,78.50359537615647,1,5,5,0,1
390.8252755714472,3.344321290261532,48.616367448124876,2,7,5,1,1
179.74163957621596,1.1802784697469186,94.202222471374,4,5,6,3,1
452.91556373256435,5.480591667549161,88.72842093018456,2,5,9,0,1
397.2597482413043,1.7035436532820531,108.73518893324803,0,7,7,1,1
375.60297343138757,1.9972933282428222,56.27354624916303,2,3,7,1,1
448.2690983945514,3.013506751734432,81.0202428868444,1,3,5,1,1
516.5474444462577,4.831240631072161,39.04934613720094,1,6,8,2,1
451.437006501813,3.7809639648283353,101.04484345774144,0,3,2,3,1
165.91257686683548,3.122298250542866,95.56613541320365,1,6,6,3,1
222.04230332642985,3.1949327951771593,94.87415063082713,1,4,7,0,1
287.5181422304321,2.565272002965199,80.04857094070823,1,6,2,0,1
352.6091050210834,3.3372092717777595,92.44318672366373,2,5,3,3,1
401.7659020469123,-1.2943401165414548,128.1301732492579,1,7,4,2,1
277.42561868465344,2.0550888113953025,71.44717228873958,1,5,4,6,1
368.67667644770785,2.8619829023751713,84.15935551130254,3,4,8,3,1
274.4617067646677,0.7734788745707393,47.416211024557704,2,7,4,2,1
288.8482197008052,3.07948497671734,53.95217115205003,1,3,3,3,1
209.33389031517777,2.1932931685208175,82.93439879279921,4,2,5,0,1
257.6766753889096,5.133213547473235,113.11800640105722,1,4,2,2,1
214.83153943836663,4.859529587822284,72.31157527245283,1,6,5,1,1
252.4126747022667,1.8012916463227557,72.92250412063628,1,5,5,4,1
455.364179660784,2.2737434326499573,67.79344266486876,0,2,4,1,1
255.0601111168057,2.389078651587411,63.95729987467031,1,1,4,3,1
613.2382064837391,1.8225107857605658,88.84914367126464,0,3,2,0,1
399.33179008808895,2.79253747604219,35.082270644640666,1,8,5,0,1
368.4836123694874,1.3625768966686147,118.42818730000182,1,7,5,1,1
264.16422198187865,0.8040769975937105,60.03733105611619,3,3,6,2,1
420.03098794089914,3.4340668358504027,101.65710456314424,2,4,3,0,1
292.4362173762226,3.4442943763327163,41.90004207818372,0,3,6,0,1
362.20098146453614,1.2935263605100116,100.06520391638654,1,0,1,1,1
606.0084538268795,3.8430331461438993,100.15833823443492,2,4,5,1,1
340.394010027535,1.5526334062520029,91.52606216017689,2,5,4,1,1
464.92733262856757,2.8797478570569717,50.16714434600623,6,5,1,0,1
279.68235748741125,3.730516018918684,87.48644568794231,1,3,4,1,1
346.50115095030384,2.4495811529444307,44.50831445796833,2,2,4,2,1
527.080063563551,3.1821113682117015,72.41710234711444,4,4,10,3,1
287.30329422122327,1.7253555341686424,110.88239302865978,0,7,5,1,1
531.2448557996929,2.205300124857854,103.90105781212226,0,0,3,1,1
420.77519354554755,2.1912108536794896,80.45548827621299,1,8,3,0,1
293.7533224105732,1.3801324801896415,50.75580272231474,3,3,2,2,1
413.2407739055521,2.2348387553263267,99.3676313652258,0,6,6,2,1
447.255444962673,0.17707255170437985,80.58143713094076,0,2,3,0,1
412.1809962217196,1.763269379286843,10.390532053087298,1,1,2,0,1
192.97752801095436,2.0726867599454937,103.47889478949554,0,4,1,0,1
277.2862824175131,2.1157303712569298,79.27301498390923,1,5,5,3,1
325.24813644484954,2.137753831193832,116.07353743949217,2,0,5,3,1
342.5566570899954,2.4073537002098067,47.14188443471586,2,4,5,2,1
412.0672097550678,3.219162277129096,-15.30111439588002,2,4,6,1,1
367.77010009332537,3.811775611198784,88.37251575035556,2,2,4,3,1
216.46556412898988,1.5253521597275994,88.74691030045918,0,4,2,1,1
388.0197851005963,0.6951987169162832,29.279851171806442,1,3,3,3,1
411.05857452838234,0.9369333816353456,50.645013624001805,0,2,4,1,1
405.979044793104,1.7691956182076094,162.65653231159706,2,3,5,1,1
458.0780725554622,1.9721180232752364,70.8316815753859,2,4,2,0,1
433.3922154548904,1.345005900703814,101.92876929128649,2,7,7,0,1
395.9180079228437,0.5558250036251584,60.48020517894849,1,5,5,1,1
342.9834288541353,1.8158187587887178,17.2909130344053,3,7,6,0,1
183.90390664840086,2.7721399301709573,74.89225259612283,2,4,1,2,1
392.9618219132586,3.392544198753347,72.03186319141685,2,4,6,3,1
370.7687687163111,1.6638654203375183,68.00365283994886,3,6,4,1,1
377.1578837195373,1.880503266784849,76.56077493480822,2,4,4,2,1
222.32514241796906,1.109952536729034,87.92804814936909,0,6,4,2,1
241.89434595917376,2.4528412444378356,75.4964914623858,1,2,4,2,1
455.3152853332904,1.2273570487137782,42.07981496157909,1,5,3,0,1
346.0444846143345,3.3596917198618,94.58554374685816,1,3,4,2,1
418.15006973726247,-0.17879973790116654,21.518847340327305,0,2,5,3,1
352.8318376130461,1.9605554913213064,18.48927628147399,0,3,7,2,1
352.9756139495745,2.951661008787613,102.17541484104703,0,4,2,0,1
443.8283805975998,2.7757517744837568,95.2106081640607,2,1,6,1,1
298.3955271782626,6.539550495970745,78.27813904777892,5,5,3,2,1
359.61207769409833,3.0247000368518613,38.13654485734784,2,6,7,1,1
303.7724711294958,0.9939181047369847,58.76267177977774,1,1,3,1,1
